ax,ay,az,gx,gy,gz
1.32804,0.17843,-9.70582,-0.02358,0.0012,-0.02731
1.33642,0.18801,-9.71779,-0.02345,0.00187,-0.02798
1.3484,0.19759,-9.72139,-0.02398,0.00067,-0.02811
1.34241,0.18561,-9.71659,-0.02398,0.00107,-0.02825
1.35678,0.1904,-9.713,-0.02358,0.00053,-0.02771
1.3484,0.1904,-9.68666,-0.02332,0.00093,-0.02798
1.35438,0.1928,-9.71899,-0.02372,0.00133,-0.02838
1.34121,0.19519,-9.72378,-0.02372,0.00067,-0.02798
1.33882,0.17723,-9.73695,-0.02385,0.0008,-0.02771
1.32684,0.18801,-9.75851,-0.02411,0.00133,-0.02851
1.35199,0.17843,-9.72378,-0.02438,0.00133,-0.02811
1.3448,0.20118,-9.74174,-0.02438,0.0008,-0.02771
1.36157,0.18322,-9.7118,-0.02411,0.00027,-0.02825
1.3472,0.194,-9.74055,-0.02385,0.00093,-0.02811
1.33403,0.17603,-9.7142,-0.02358,0.00173,-0.02798
1.35917,0.18681,-9.7142,-0.02398,0.0016,-0.02798
1.32684,0.20238,-9.713,-0.02358,0.00147,-0.02758
1.33522,0.19519,-9.68306,-0.02385,0.002,-0.02718
1.33642,0.20238,-9.7118,-0.02385,0.00107,-0.02798
1.32325,0.18681,-9.72977,-0.02345,0.00093,-0.02785
1.33642,0.19879,-9.72139,-0.02385,0.00093,-0.02798
1.34121,0.20238,-9.73575,-0.02332,0.00133,-0.02838
1.33043,0.194,-9.70821,-0.02372,0.00133,-0.02838
1.32205,0.18442,-9.68187,-0.02372,0.00187,-0.02811
1.32205,0.19998,-9.70342,-0.02358,0.002,-0.02798
1.33283,0.1904,-9.70821,-0.02345,0.00213,-0.02891
1.34121,0.19759,-9.72857,-0.02372,0.002,-0.02771
1.33043,0.20717,-9.70941,-0.02372,0.0012,-0.02758
1.3484,0.19639,-9.72737,-0.02411,0.00093,-0.02785
1.33522,0.18442,-9.72617,-0.02385,0.00173,-0.02731
1.33403,0.1904,-9.70222,-0.02318,0.002,-0.02771
1.35319,0.18801,-9.70582,-0.02318,0.0016,-0.02811
1.36157,0.18561,-9.70103,-0.02345,0.00133,-0.02811
1.33283,0.19759,-9.72617,-0.02385,0.0,-0.02838
1.33762,0.19519,-9.74294,-0.02372,0.00147,-0.02785
1.32804,0.1928,-9.71659,-0.02345,0.00173,-0.02771
1.33642,0.20358,-9.70821,-0.02332,0.00107,-0.02758
1.32205,0.20717,-9.72258,-0.02332,0.0004,-0.02825
1.33283,0.19879,-9.71061,-0.02385,0.00133,-0.02838
1.34959,0.19998,-9.7142,-0.02411,0.00147,-0.02785
1.3484,0.20118,-9.70342,-0.02425,0.00213,-0.02745
1.35319,0.18801,-9.71779,-0.02385,0.00147,-0.02731
1.3448,0.18561,-9.70941,-0.02398,0.0012,-0.02785
1.33283,0.18681,-9.73695,-0.02411,0.0008,-0.02771
1.3448,0.18561,-9.69983,-0.02451,0.00067,-0.02731
1.33522,0.1904,-9.72737,-0.02425,0.00133,-0.02731
1.33403,0.18921,-9.69264,-0.02358,0.00133,-0.02758
1.33882,0.194,-9.71899,-0.02332,0.00133,-0.02758
1.346,0.19879,-9.7633,-0.02358,0.0016,-0.02798
1.34959,0.19759,-9.72617,-0.02398,0.00027,-0.02864
1.33762,0.20477,-9.70821,-0.02438,0.0004,-0.02851
1.33882,0.194,-9.71659,-0.02385,0.00053,-0.02851
1.34241,0.17843,-9.72737,-0.02372,0.00053,-0.02771
1.3484,0.17963,-9.73336,-0.02385,0.00133,-0.02798
1.34959,0.1916,-9.71899,-0.02411,0.00093,-0.02785
1.34121,0.19879,-9.73695,-0.02411,0.00107,-0.02785
1.34241,0.20597,-9.71899,-0.02358,0.00107,-0.02811
1.35319,0.21196,-9.73815,-0.02372,0.00107,-0.02798
1.35079,0.18801,-9.73336,-0.02411,0.00133,-0.02811
1.36037,0.20956,-9.72857,-0.02438,0.00147,-0.02718
1.35079,0.19879,-9.72498,-0.02425,0.0016,-0.02771
1.33043,0.1916,-9.71899,-0.02372,0.00133,-0.02798
1.346,0.1916,-9.71659,-0.02358,0.00053,-0.02771
1.33642,0.1928,-9.72737,-0.02385,0.00147,-0.02758
1.33642,0.1904,-9.72498,-0.02332,0.0016,-0.02718
1.33882,0.1928,-9.7154,-0.02345,0.0008,-0.02825
1.32684,0.19759,-9.70222,-0.02438,0.00107,-0.02745
1.34121,0.20358,-9.72857,-0.02451,0.00093,-0.02745
1.33882,0.1904,-9.74055,-0.02398,0.00213,-0.02758
1.34121,0.19879,-9.75012,-0.02425,0.00173,-0.02825
1.3448,0.18322,-9.72737,-0.02411,0.00173,-0.02771
1.35558,0.18681,-9.73695,-0.02438,0.00147,-0.02731
1.35917,0.19998,-9.71659,-0.02332,0.00187,-0.02758
1.36037,0.17963,-9.70342,-0.02425,0.00187,-0.02745
1.34361,0.19879,-9.73096,-0.02438,0.00133,-0.02825
1.32684,0.20837,-9.72498,-0.02358,0.00107,-0.02798
1.32445,0.19759,-9.74533,-0.02345,0.00147,-0.02771
1.3472,0.17963,-9.70342,-0.02358,0.0012,-0.02838
1.3472,0.1916,-9.69504,-0.02372,0.00147,-0.02798
1.33882,0.18801,-9.72737,-0.02345,0.00173,-0.02785
1.36396,0.19879,-9.70702,-0.02372,0.00173,-0.02785
1.34959,0.18442,-9.7142,-0.02425,0.0016,-0.02785
1.3472,0.1916,-9.71659,-0.02345,0.00147,-0.02678
1.3472,0.17963,-9.69863,-0.02358,0.0012,-0.02745
1.34959,0.17723,-9.71061,-0.02372,0.002,-0.02798
1.35319,0.17364,-9.72617,-0.02411,0.00107,-0.02785
1.34121,0.1904,-9.70222,-0.02451,0.0004,-0.02758
1.35199,0.1928,-9.72139,-0.02372,0.00147,-0.02864
1.33882,0.19998,-9.74893,-0.02372,0.00067,-0.02891
1.33403,0.18442,-9.72378,-0.02372,0.00147,-0.02891
1.33882,0.20118,-9.7154,-0.02345,0.00226,-0.02878
1.35079,0.194,-9.73456,-0.02332,0.00013,-0.02851
1.34361,0.19639,-9.73216,-0.02372,0.00053,-0.02785
1.3472,0.194,-9.73336,-0.02358,0.0012,-0.02811
1.33642,0.20717,-9.73815,-0.02372,0.0016,-0.02838
1.33642,0.20956,-9.73575,-0.02345,0.00133,-0.02798
1.34361,0.21196,-9.71899,-0.02345,0.00107,-0.02798
1.35199,0.18442,-9.72977,-0.02438,0.0012,-0.02811
1.3448,0.18801,-9.72977,-0.02411,0.0016,-0.02758
1.34001,0.20238,-9.73935,-0.02425,0.00187,-0.02798
1.35079,0.18681,-9.72737,-0.02425,0.00133,-0.02798
1.32684,0.1916,-9.73096,-0.02398,0.0016,-0.02798
1.33642,0.18202,-9.69863,-0.02398,0.00187,-0.02731
1.35678,0.194,-9.70941,-0.02345,0.00173,-0.02731
1.32804,0.18442,-9.70222,-0.02372,0.002,-0.02745
1.35199,0.19759,-9.72378,-0.02438,0.00187,-0.02785
1.34361,0.19879,-9.74294,-0.02425,0.00213,-0.02691
1.32085,0.19879,-9.72498,-0.02411,0.0016,-0.02665
1.33043,0.21795,-9.75611,-0.02372,0.0012,-0.02758
1.32684,0.1904,-9.7621,-0.02332,0.00093,-0.02771
1.32325,0.19519,-9.71899,-0.02438,0.0016,-0.02838
1.32684,0.18801,-9.73216,-0.02425,0.00147,-0.02825
1.3472,0.19759,-9.74773,-0.02411,0.0016,-0.02798
1.33283,0.19998,-9.73216,-0.02372,0.0012,-0.02798
1.34361,0.19998,-9.73815,-0.02345,0.00107,-0.02745
1.33163,0.18921,-9.73216,-0.02358,0.0012,-0.02811
1.3472,0.18442,-9.74533,-0.02358,0.0008,-0.02825
1.33882,0.17603,-9.70702,-0.02398,0.00067,-0.02851
1.34241,0.17484,-9.7142,-0.02425,0.0008,-0.02851
1.34121,0.194,-9.7154,-0.02385,0.00133,-0.02758
1.3484,0.20238,-9.69863,-0.02411,0.002,-0.02785
1.34121,0.19998,-9.70941,-0.02385,0.00133,-0.02864
1.35319,0.18561,-9.7142,-0.02358,0.00133,-0.02785
1.34121,0.18801,-9.74174,-0.02385,0.00133,-0.02825
1.34361,0.20477,-9.71779,-0.02398,0.00107,-0.02825
1.3472,0.19879,-9.72977,-0.02398,0.00107,-0.02811
1.31487,0.19759,-9.72617,-0.02425,0.00107,-0.02825
1.32205,0.19879,-9.72378,-0.02398,0.00107,-0.02811
1.35199,0.21316,-9.69145,-0.02438,0.00133,-0.02758
1.34121,0.21316,-9.70941,-0.02465,0.00013,-0.02718
1.34361,0.19998,-9.70222,-0.02411,0.00213,-0.02785
1.3448,0.20956,-9.70941,-0.02358,0.00187,-0.02771
1.36277,0.21675,-9.72019,-0.02372,0.00147,-0.02785
1.35558,0.19519,-9.72498,-0.02411,0.0016,-0.02798
1.36516,0.18921,-9.7154,-0.02451,0.00173,-0.02785
1.36037,0.19998,-9.72019,-0.02385,0.00173,-0.02811
1.34361,0.1904,-9.69025,-0.02372,0.0016,-0.02851
1.32804,0.16885,-9.713,-0.02372,0.0008,-0.02785
1.33522,0.194,-9.70103,-0.02372,0.00147,-0.02785
1.32804,0.20358,-9.75731,-0.02411,0.00173,-0.02785
1.3472,0.18442,-9.73456,-0.02411,0.00213,-0.02864
1.3484,0.1916,-9.70702,-0.02385,0.0028,-0.02864
1.36157,0.18082,-9.72617,-0.02332,0.00187,-0.02811
1.34241,0.1928,-9.72139,-0.02345,0.002,-0.02798
1.34361,0.17963,-9.72977,-0.02372,0.002,-0.02864
1.34959,0.18801,-9.73815,-0.02398,0.00147,-0.02838
1.35199,0.194,-9.69624,-0.02398,0.00107,-0.02771
1.32564,0.19519,-9.69025,-0.02451,0.00133,-0.02758
1.31127,0.18322,-9.68546,-0.02411,0.00173,-0.02758
1.32684,0.19519,-9.70941,-0.02372,0.00187,-0.02785
1.33522,0.17723,-9.73456,-0.02345,0.002,-0.02758
1.33043,0.17244,-9.71899,-0.02372,0.00226,-0.02758
1.34241,0.18202,-9.7142,-0.02398,0.00147,-0.02731
1.35199,0.17244,-9.72019,-0.02411,0.00173,-0.02718
1.35079,0.194,-9.71659,-0.02385,0.00187,-0.02825
1.34241,0.18082,-9.74533,-0.02372,0.0016,-0.02851
1.34001,0.19759,-9.75132,-0.02425,0.00133,-0.02811
1.346,0.1928,-9.70582,-0.02425,0.00213,-0.02811
1.33163,0.20358,-9.70821,-0.02398,0.00147,-0.02825
1.33043,0.17723,-9.72139,-0.02411,0.00133,-0.02811
1.3472,0.17603,-9.73935,-0.02358,0.00187,-0.02851
1.34241,0.20956,-9.72977,-0.02385,0.00187,-0.02838
1.31726,0.20477,-9.73336,-0.02398,0.00173,-0.02838
1.33642,0.194,-9.71659,-0.02451,0.00173,-0.02771
1.3448,0.18322,-9.70821,-0.02451,0.00226,-0.02785
1.34121,0.18082,-9.70342,-0.02438,0.00213,-0.02758
1.33163,0.19519,-9.70702,-0.02372,0.00173,-0.02838
1.34001,0.19759,-9.71659,-0.02372,0.0016,-0.02731
1.35199,0.18681,-9.72617,-0.02372,0.002,-0.02798
1.34121,0.17603,-9.69983,-0.02372,0.0012,-0.02798
1.3484,0.1904,-9.73096,-0.02372,0.00147,-0.02811
1.35678,0.16885,-9.71659,-0.02411,0.00187,-0.02878
1.36157,0.17364,-9.75492,-0.02411,0.00187,-0.02864
1.36396,0.19639,-9.72737,-0.02398,0.00053,-0.02864
1.3472,0.18442,-9.72258,-0.02385,0.00053,-0.02731
1.34241,0.20118,-9.73096,-0.02372,0.00147,-0.02785
1.33163,0.19879,-9.7118,-0.02398,0.00133,-0.02878
1.33283,0.18681,-9.70103,-0.02398,0.00133,-0.02785
1.33522,0.18681,-9.69384,-0.02411,0.00133,-0.02745
1.33283,0.19639,-9.71659,-0.02398,0.00226,-0.02785
1.33642,0.1916,-9.72977,-0.02358,0.0012,-0.02838
1.34361,0.20477,-9.73216,-0.02385,0.00147,-0.02851
1.34121,0.18681,-9.70582,-0.02398,0.0012,-0.02825
1.33642,0.18561,-9.72498,-0.02345,0.00107,-0.02798
1.31726,0.16526,-9.74055,-0.02411,0.00253,-0.02825
1.32445,0.19879,-9.74055,-0.02465,0.00173,-0.02864
1.33043,0.1904,-9.73815,-0.02465,0.002,-0.02891
1.33163,0.18442,-9.73336,-0.02451,0.002,-0.02838
1.32924,0.20956,-9.72857,-0.02385,0.00133,-0.02798
1.33522,0.19879,-9.74533,-0.02358,0.00187,-0.02785
1.31247,0.18202,-9.72617,-0.02385,0.00107,-0.02798
1.32564,0.194,-9.73336,-0.02358,0.00133,-0.02878
1.3484,0.17723,-9.70342,-0.02305,0.0016,-0.02785
1.35199,0.17364,-9.71659,-0.02345,0.00093,-0.02745
1.33283,0.1928,-9.69743,-0.02398,0.0012,-0.02785
1.35079,0.19519,-9.713,-0.02438,0.00053,-0.02771
1.3448,0.21076,-9.73456,-0.02398,0.00173,-0.02851
1.34121,0.19998,-9.74533,-0.02358,0.002,-0.02944
1.34001,0.18681,-9.73336,-0.02305,0.002,-0.02878
1.32684,0.20597,-9.713,-0.02398,0.00107,-0.02838
1.346,0.18561,-9.69384,-0.02425,0.0004,-0.02851
1.32804,0.19998,-9.69384,-0.02398,0.00107,-0.02718
1.35319,0.17723,-9.71779,-0.02385,0.00187,-0.02745
1.35558,0.17484,-9.74414,-0.02372,0.002,-0.02825
1.34241,0.16047,-9.74174,-0.02345,0.00173,-0.02891
1.34241,0.1928,-9.7118,-0.02372,0.00133,-0.02851
1.33882,0.20358,-9.70222,-0.02398,0.00093,-0.02838
1.33283,0.1916,-9.69384,-0.02425,0.00187,-0.02811
1.32684,0.18681,-9.73456,-0.02398,0.00107,-0.02785
1.33403,0.19639,-9.7142,-0.02398,0.00226,-0.02771
1.33283,0.17005,-9.69983,-0.02411,0.00213,-0.02758
1.33043,0.17963,-9.70941,-0.02385,0.00133,-0.02758
1.32205,0.18681,-9.72857,-0.02411,0.00107,-0.02785
1.32804,0.1916,-9.73336,-0.02372,0.0004,-0.02731
1.33642,0.1904,-9.72258,-0.02398,0.00067,-0.02758
1.33043,0.1904,-9.73815,-0.02345,0.0016,-0.02811
1.34121,0.19519,-9.73695,-0.02411,0.0016,-0.02878
1.36396,0.18681,-9.74174,-0.02372,0.00187,-0.02825
1.36396,0.17843,-9.72857,-0.02358,0.00133,-0.02798
1.33283,0.19998,-9.72737,-0.02358,0.00107,-0.02811
1.33522,0.17723,-9.73096,-0.02385,0.0004,-0.02838
1.33043,0.17723,-9.72378,-0.02372,0.00093,-0.02811
1.33522,0.19639,-9.7154,-0.02411,0.0012,-0.02838
1.33762,0.19879,-9.71061,-0.02385,0.0004,-0.02798
1.32804,0.18442,-9.69504,-0.02425,0.00093,-0.02785
1.33642,0.19639,-9.70582,-0.02411,0.00147,-0.02878
1.33642,0.20477,-9.74893,-0.02411,0.0012,-0.02798
1.34361,0.22872,-9.74294,-0.02345,0.00133,-0.02731
1.34361,0.20238,-9.72498,-0.02292,0.0012,-0.02798
1.3484,0.18921,-9.75611,-0.02305,0.00133,-0.02798
1.35558,0.19519,-9.72498,-0.02345,0.00133,-0.02838
1.36875,0.17843,-9.7142,-0.02372,0.00067,-0.02838
1.34361,0.20597,-9.713,-0.02398,0.00093,-0.02798
1.346,0.1916,-9.69743,-0.02385,0.0008,-0.02825
1.34001,0.21795,-9.72617,-0.02425,0.00107,-0.02838
1.34361,0.19998,-9.70941,-0.02385,0.00107,-0.02745
1.36277,0.19639,-9.72617,-0.02398,0.00133,-0.02745
1.33163,0.18322,-9.70941,-0.02398,0.00133,-0.02798
1.33762,0.17603,-9.7154,-0.02398,0.00107,-0.02811
1.33403,0.18801,-9.68426,-0.02398,0.0016,-0.02758
1.34001,0.20477,-9.70941,-0.02358,0.00173,-0.02798
1.34001,0.18921,-9.69384,-0.02358,0.0016,-0.02825
1.3448,0.19639,-9.73336,-0.02332,0.00107,-0.02825
1.34001,0.19639,-9.71779,-0.02332,0.00093,-0.02851
1.3448,0.19519,-9.71899,-0.02332,0.0,-0.02891
1.33522,0.19759,-9.73216,-0.02385,0.00147,-0.02825
1.33762,0.18082,-9.70702,-0.02358,0.00187,-0.02838
1.34361,0.17843,-9.70582,-0.02318,0.0024,-0.02851
1.35079,0.18202,-9.72258,-0.02358,0.00173,-0.02851
1.35079,0.1916,-9.71779,-0.02345,0.0012,-0.02944
1.34241,0.18921,-9.70582,-0.02372,0.00093,-0.02918
1.35678,0.19519,-9.73216,-0.02372,0.00093,-0.02904
1.3472,0.20358,-9.72498,-0.02398,0.00133,-0.02904
1.34959,0.20118,-9.72498,-0.02425,0.00093,-0.02904
1.35798,0.1904,-9.72139,-0.02451,0.00093,-0.02851
1.35079,0.18202,-9.70941,-0.02411,0.00107,-0.02825
1.33882,0.18442,-9.75252,-0.02398,0.00213,-0.02918
1.3484,0.19998,-9.73456,-0.02385,0.0012,-0.02878
1.346,0.19639,-9.71061,-0.02398,0.0012,-0.02798
1.34959,0.18561,-9.69863,-0.02385,0.00133,-0.02798
1.33762,0.19759,-9.71061,-0.02425,0.0016,-0.02771
1.32804,0.19759,-9.7142,-0.02398,0.00173,-0.02705
1.33522,0.18921,-9.72019,-0.02318,0.00107,-0.02731
1.33283,0.17723,-9.69743,-0.02345,0.00173,-0.02745
1.33283,0.18561,-9.69863,-0.02398,0.0012,-0.02798
1.32445,0.18561,-9.69384,-0.02398,0.0012,-0.02771
1.33283,0.16765,-9.71061,-0.02372,0.00133,-0.02731
1.31606,0.20837,-9.69504,-0.02332,0.0012,-0.02705
1.32924,0.21795,-9.70821,-0.02358,0.00173,-0.02745
1.34959,0.19639,-9.70103,-0.02358,0.0016,-0.02811
1.35558,0.19639,-9.70941,-0.02345,0.00213,-0.02825
1.36636,0.18801,-9.73456,-0.02372,0.00213,-0.02811
1.33283,0.1904,-9.74773,-0.02358,0.0028,-0.02798
1.35438,0.18681,-9.73935,-0.02345,0.00226,-0.02718
1.35438,0.19759,-9.70103,-0.02385,0.00147,-0.02731
1.3448,0.194,-9.72258,-0.02438,0.00133,-0.02785
1.34001,0.19879,-9.72258,-0.02398,0.00173,-0.02771
1.33283,0.20837,-9.70941,-0.02385,0.00187,-0.02785
1.35079,0.1916,-9.73935,-0.02332,0.00266,-0.02811
1.33642,0.19879,-9.72617,-0.02358,0.00226,-0.02785
1.34241,0.20717,-9.70941,-0.02372,0.00173,-0.02785
1.3484,0.18561,-9.713,-0.02345,0.0016,-0.02851
1.3472,0.18561,-9.69743,-0.02372,0.00147,-0.02825
1.35798,0.20477,-9.74055,-0.02372,0.00187,-0.02825
1.32924,0.20717,-9.70821,-0.02345,0.00107,-0.02838
1.33403,0.18801,-9.713,-0.02372,0.00173,-0.02798
1.3484,0.19998,-9.70702,-0.02358,0.0008,-0.02798
1.3484,0.20717,-9.72258,-0.02385,0.0008,-0.02705
1.32205,0.18921,-9.7154,-0.02411,0.0012,-0.02705
1.33522,0.20238,-9.70222,-0.02411,0.00133,-0.02785
1.33522,0.20238,-9.7142,-0.02385,0.00173,-0.02811
1.33882,0.19759,-9.72498,-0.02358,0.002,-0.02798
1.33283,0.1904,-9.72857,-0.02345,0.00173,-0.02731
1.32445,0.18681,-9.73216,-0.02385,0.00093,-0.02825
1.33163,0.194,-9.72378,-0.02318,0.00133,-0.02891
1.3448,0.20118,-9.71899,-0.02305,0.00173,-0.02798
1.33043,0.20597,-9.71061,-0.02385,0.00173,-0.02838
1.36995,0.20597,-9.7154,-0.02358,0.00173,-0.02798
1.34361,0.22034,-9.72139,-0.02425,0.00147,-0.02771
1.3484,0.1916,-9.73216,-0.02398,0.0012,-0.02745
1.35798,0.17484,-9.69863,-0.02425,0.00226,-0.02678
1.36875,0.17603,-9.68546,-0.02332,0.00253,-0.02745
1.33163,0.20118,-9.70702,-0.02358,0.0008,-0.02771
1.33762,0.20358,-9.69145,-0.02398,0.00107,-0.02785
1.33283,0.18681,-9.69264,-0.02318,0.00147,-0.02771
1.30289,0.194,-9.71899,-0.02332,0.00147,-0.02771
1.33522,0.20118,-9.713,-0.02345,0.00253,-0.02838
1.35319,0.20358,-9.72139,-0.02358,0.00226,-0.02878
1.346,0.18681,-9.72258,-0.02358,0.00226,-0.02891
1.34121,0.194,-9.72378,-0.02372,0.00187,-0.02838
1.32924,0.20477,-9.713,-0.02411,0.00253,-0.02798
1.32684,0.19998,-9.70941,-0.02345,0.0028,-0.02838
1.34959,0.18082,-9.69863,-0.02332,0.002,-0.02785
1.34241,0.19519,-9.72857,-0.02345,0.00147,-0.02811
1.36277,0.1916,-9.73935,-0.02372,0.00147,-0.02825
1.35917,0.19519,-9.72258,-0.02345,0.0016,-0.02838
1.33762,0.19639,-9.69624,-0.02278,0.002,-0.02864
1.33522,0.17603,-9.7142,-0.02358,0.002,-0.02864
1.3484,0.1916,-9.74174,-0.02372,0.0016,-0.02825
1.33403,0.19639,-9.72977,-0.02398,0.00107,-0.02851
1.34241,0.20956,-9.74414,-0.02372,0.00107,-0.02811
1.33762,0.194,-9.72019,-0.02398,0.00147,-0.02798
1.34121,0.20118,-9.70462,-0.02398,0.00147,-0.02771
1.3472,0.18202,-9.69863,-0.02358,0.00133,-0.02785
1.3448,0.18082,-9.713,-0.02318,0.00147,-0.02811
1.34959,0.17244,-9.72258,-0.02345,0.0016,-0.02798
1.36756,0.18322,-9.70702,-0.02372,0.00067,-0.02758
1.35558,0.17244,-9.72139,-0.02385,0.00093,-0.02798
1.34241,0.194,-9.74414,-0.02358,0.00133,-0.02785
1.33403,0.194,-9.70342,-0.02425,0.00173,-0.02785
1.34121,0.19998,-9.71779,-0.02411,0.00133,-0.02758
1.34241,0.18442,-9.71899,-0.02425,0.00013,-0.02745
1.32924,0.18322,-9.72258,-0.02438,0.00093,-0.02798
1.34121,0.18202,-9.73336,-0.02411,0.0016,-0.02864
1.34001,0.18322,-9.70941,-0.02411,0.00147,-0.02758
1.32684,0.18681,-9.70821,-0.02345,0.00107,-0.02758
1.31606,0.20477,-9.7118,-0.02385,0.0016,-0.02718
1.33762,0.21795,-9.73695,-0.02358,0.00147,-0.02811
1.33163,0.19998,-9.73935,-0.02372,0.002,-0.02851
1.346,0.20717,-9.75012,-0.02398,0.00187,-0.02811
1.36037,0.19998,-9.71899,-0.02372,0.00173,-0.02771
1.3484,0.1928,-9.7154,-0.02425,0.00133,-0.02904
1.35438,0.19879,-9.73815,-0.02385,0.00147,-0.02864
1.33882,0.20238,-9.73695,-0.02332,0.00107,-0.02785
1.33762,0.19519,-9.71899,-0.02411,0.0004,-0.02771
1.36516,0.18442,-9.69504,-0.02372,0.0,-0.02811
1.35079,0.19759,-9.7154,-0.02372,0.00173,-0.02811
1.35678,0.20118,-9.73456,-0.02358,0.00187,-0.02878
1.33642,0.18322,-9.72737,-0.02372,0.00173,-0.02838
1.346,0.194,-9.71779,-0.02398,0.00226,-0.02731
1.35199,0.18561,-9.71779,-0.02385,0.00093,-0.02798
1.3484,0.17723,-9.72857,-0.02372,0.0008,-0.02811
1.3448,0.18442,-9.72019,-0.02385,0.0008,-0.02785
1.35678,0.20956,-9.69504,-0.02411,0.00107,-0.02718
1.3448,0.21196,-9.70222,-0.02398,0.00187,-0.02718
1.3472,0.1928,-9.70462,-0.02372,0.00107,-0.02771
1.3484,0.18921,-9.72378,-0.02332,0.0012,-0.02785
1.33762,0.20238,-9.72139,-0.02372,0.0024,-0.02771
1.3472,0.19759,-9.72498,-0.02425,0.00173,-0.02731
1.35438,0.20358,-9.713,-0.02411,0.002,-0.02785
1.33882,0.194,-9.72977,-0.02425,0.002,-0.02798
1.31606,0.20597,-9.71899,-0.02358,0.00147,-0.02798
1.33283,0.1904,-9.72737,-0.02372,0.002,-0.02785
1.33163,0.19639,-9.71659,-0.02358,0.00067,-0.02771
1.34001,0.1904,-9.73336,-0.02345,0.0004,-0.02758
1.32325,0.18921,-9.7118,-0.02358,0.0004,-0.02758
1.33762,0.18442,-9.7154,-0.02345,0.0004,-0.02811
1.33163,0.19879,-9.74533,-0.02385,0.00107,-0.02798
1.33403,0.1904,-9.71899,-0.02451,0.0012,-0.02798
1.33762,0.19998,-9.73575,-0.02425,0.00133,-0.02811
1.3448,0.16645,-9.73096,-0.02478,0.00107,-0.02811
1.33522,0.16885,-9.69983,-0.02385,0.0008,-0.02825
1.32804,0.17603,-9.71061,-0.02438,0.00093,-0.02838
1.33522,0.194,-9.73216,-0.02411,0.0024,-0.02838
1.35438,0.1904,-9.71899,-0.02372,0.00187,-0.02718
1.35319,0.194,-9.72617,-0.02411,0.00093,-0.02825
1.33642,0.18082,-9.713,-0.02411,0.00067,-0.02811
1.34121,0.18322,-9.70941,-0.02465,0.00107,-0.02851
1.34959,0.21316,-9.72378,-0.02478,0.00093,-0.02825
1.33522,0.20717,-9.70582,-0.02438,0.0008,-0.02745
1.35199,0.20238,-9.72378,-0.02425,0.00067,-0.02851
1.34001,0.20837,-9.70702,-0.02411,0.0016,-0.02891
1.32325,0.19759,-9.70702,-0.02411,0.00253,-0.02838
1.33043,0.194,-9.71659,-0.02358,0.002,-0.02838
1.35079,0.21555,-9.72498,-0.02398,0.0016,-0.02798
1.33642,0.19519,-9.72258,-0.02332,0.00107,-0.02811
1.32804,0.17124,-9.72019,-0.02398,0.0008,-0.02878
1.33043,0.16406,-9.70462,-0.02385,0.0012,-0.02838
1.34001,0.18801,-9.72139,-0.02398,0.00093,-0.02838
1.50407,-0.20597,-9.55733,-0.02411,0.00147,-0.02771
1.53281,0.13173,-9.68666,0.06981,0.0048,0.02611
1.28134,0.76162,-9.69504,0.11298,0.00506,0.05263
1.16158,-0.3832,-9.83994,0.07554,0.00626,0.03571
1.23463,-0.31974,-9.58008,0.16974,0.00773,0.07514
1.08375,-0.15208,-9.58008,0.23022,0.01359,0.10605
1.39989,0.30057,-9.68666,0.29231,0.01199,0.13243
1.67292,-0.13292,-9.94053,0.31336,0.01452,0.15028
1.51485,0.30536,-9.82078,0.37758,0.02398,0.174
1.56874,-0.37482,-9.57768,0.41275,0.02878,0.19425
0.97238,-0.12454,-9.57529,0.47883,0.02944,0.22463
1.45378,-0.01437,-9.77168,0.48989,0.00107,0.27073
1.3005,-1.19272,-9.76929,0.52813,-0.0056,0.28245
1.6358,-0.03712,-9.74533,0.62499,-0.00946,0.33348
1.2981,-0.7233,-9.94292,0.63645,-0.00759,0.3528
1.28972,-0.22872,-9.81719,0.69973,-0.01306,0.37744
1.24541,-1.08854,-9.79443,0.73504,-0.01545,0.37438
1.42983,-0.55325,-9.6675,0.81697,-0.01745,0.3957
1.19272,-1.35558,-9.8591,0.84269,-0.02025,0.41435
1.63939,-0.82389,-9.90221,0.92063,-0.02771,0.44632
1.17955,-1.12087,-9.62798,0.99271,-0.02958,0.48856
1.15799,-2.09205,-9.69863,1.04,-0.0373,0.52307
1.40707,-0.73168,-9.74653,1.1302,-0.04996,0.56583
1.53162,-1.28014,-9.83275,1.13047,-0.05289,0.57476
1.47653,-1.49689,-9.84832,1.15605,-0.05676,0.58662
1.32085,-2.07409,-9.85072,1.23039,-0.06568,0.62659
1.33043,-1.60826,-9.77288,1.27542,-0.07687,0.65083
1.26457,-1.85135,-9.71061,1.28142,-0.0858,0.66216
1.14482,-2.46927,-9.69863,1.32712,-0.09486,0.68667
1.06938,-2.15911,-9.65672,1.39946,-0.10778,0.72558
1.18793,-1.86452,-9.46871,1.40999,-0.12044,0.74063
1.15679,-2.8848,-9.44835,1.37281,-0.1247,0.7341
1.19871,-2.84768,-9.49146,1.44942,-0.14389,0.77101
1.32205,-2.84049,-9.33579,1.51977,-0.16081,0.80392
0.97118,-3.49433,-9.3789,1.54402,-0.16547,0.83363
0.96879,-3.51948,-9.41362,1.63235,-0.19625,0.89065
0.55564,-3.15903,-9.39446,1.71322,-0.23875,0.92156
